Comment,cleanComment,resultCaseFolding,resultReplaceSlang,resultTokenize,resultStopword,resultStemming,sentimen
"Penjelasan yg luar biasa pa, mantap",Penjelasan yg luar biasa pa mantap,penjelasan yg luar biasa pa mantap,penjelasan yang luar biasa pa mantap,"['penjelasan', 'yang', 'luar', 'biasa', 'pa', 'mantap']","['penjelasan', 'pa', 'mantap']","['jelas', 'pa', 'mantap']",positif
"ChatGPT 1 tahun kemudian: ""Does this unit have soul?""",ChatGPT tahun kemudian Does this unit have soul,chatgpt tahun kemudian does this unit have soul,chatgpt tahun kemudian does this unit have soul,"['chatgpt', 'tahun', 'kemudian', 'does', 'this', 'unit', 'have', 'soul']","['chatgpt', 'does', 'this', 'unit', 'have', 'soul']","['chatgpt', 'does', 'this', 'unit', 'have', 'soul']",positif
Studionya keren Dok. ,Studionya keren Dok,studionya keren dok,studionya keren dok,"['studionya', 'keren', 'dok']","['studionya', 'keren', 'dok']","['studio', 'keren', 'dok']",positif
"Iya betul, nanti analis pada merasa kehilangan pekerjaan tuh ahahah",Iya betul nanti analis pada merasa kehilangan pekerjaan tuh ahahah,iya betul nanti analis pada merasa kehilangan pekerjaan tuh ahahah,iya betul nanti analis pada merasa kehilangan pekerjaan tuh ahahah,"['iya', 'betul', 'nanti', 'analis', 'pada', 'merasa', 'kehilangan', 'pekerjaan', 'tuh', 'ahahah']","['iya', 'analis', 'kehilangan', 'pekerjaan', 'tuh', 'ahahah']","['iya', 'analis', 'hilang', 'kerja', 'tuh', 'ahahah']",positif
Mantap Dok ,Mantap Dok,mantap dok,mantap dok,"['mantap', 'dok']","['mantap', 'dok']","['mantap', 'dok']",positif
"Tapi mungkin kreativitas terapan dalam lingkup sempit misal mengambar, melukis, akan dibunuh DALL-E dan semacamnya.",Tapi mungkin kreativitas terapan dalam lingkup sempit misal mengambar melukis akan dibunuh DALL-E dan semacamnya,tapi mungkin kreativitas terapan dalam lingkup sempit misal mengambar melukis akan dibunuh dall-e dan semacamnya,tapi mungkin kreativitas terapan dalam lingkup sempit misal mengambar melukis akan dibunuh dall-e dan semacamnya,"['tapi', 'mungkin', 'kreativitas', 'terapan', 'dalam', 'lingkup', 'sempit', 'misal', 'mengambar', 'melukis', 'akan', 'dibunuh', 'dall-e', 'dan', 'semacamnya']","['kreativitas', 'terapan', 'lingkup', 'sempit', 'mengambar', 'melukis', 'dibunuh', 'dall-e', 'semacamnya']","['kreativitas', 'terap', 'lingkup', 'sempit', 'ambar', 'luk', 'bunuh', 'dall-e', 'macam']",positif
Apakah pendidikan kita siap dg perkembangan dunia digital saat ini.. faktanya miris.. saya percaya dg adanya chatGPT  dimasa depan kita tidak butuh guru Lagi,Apakah pendidikan kita siap dg perkembangan dunia digital saat ini faktanya miris saya percaya dg adanya chatGPT dimasa depan kita tidak butuh guru Lagi,apakah pendidikan kita siap dg perkembangan dunia digital saat ini faktanya miris saya percaya dg adanya chatgpt dimasa depan kita tidak butuh guru lagi,apakah pendidikan kita siap dengan perkembangan dunia digital saat ini faktanya miris saya percaya dengan adanya chatgpt dimasa depan kita tidak butuh guru lagi,"['apakah', 'pendidikan', 'kita', 'siap', 'dengan', 'perkembangan', 'dunia', 'digital', 'saat', 'ini', 'faktanya', 'miris', 'saya', 'percaya', 'dengan', 'adanya', 'chatgpt', 'dimasa', 'depan', 'kita', 'tidak', 'butuh', 'guru', 'lagi']","['pendidikan', 'perkembangan', 'dunia', 'digital', 'faktanya', 'miris', 'percaya', 'chatgpt', 'dimasa', 'butuh', 'guru']","['didik', 'kembang', 'dunia', 'digital', 'fakta', 'miris', 'percaya', 'chatgpt', 'masa', 'butuh', 'guru']",positif
"Maaf Dok kayanya Soft Skill ( kreativitas, inovasi, problem solving & komunikasi ) yg di sebutkan juga sudah sudah sangat terdistrupsi oleh AI tersebut satu-satunya hal yg belum terdistupsi oleh AI itu paling cuman pengoprasian AI itu sendiri.
Seandainya AI itu sudah bisa mengoprasikan dirinya sendiri secara independent, udah gak ada celah buat kita sebagai manusia bisa mengimbangi ato pun melampaui AI. dan pada akhirnya hal terakhir yang mungkin manusia punya hanyalah rasa kemanusiaan saja.",Maaf Dok kayanya Soft Skill kreativitas inovasi problem solving komunikasi yg di sebutkan juga sudah sudah sangat terdistrupsi oleh AI tersebut satu-satunya hal yg belum terdistupsi oleh AI itu paling cuman pengoprasian AI itu sendiri Seandainya AI itu sudah bisa mengoprasikan dirinya sendiri secara independent udah gak ada celah buat kita sebagai manusia bisa mengimbangi ato pun melampaui AI dan pada akhirnya hal terakhir yang mungkin manusia punya hanyalah rasa kemanusiaan saja,maaf dok kayanya soft skill kreativitas inovasi problem solving komunikasi yg di sebutkan juga sudah sudah sangat terdistrupsi oleh ai tersebut satu-satunya hal yg belum terdistupsi oleh ai itu paling cuman pengoprasian ai itu sendiri seandainya ai itu sudah bisa mengoprasikan dirinya sendiri secara independent udah gak ada celah buat kita sebagai manusia bisa mengimbangi ato pun melampaui ai dan pada akhirnya hal terakhir yang mungkin manusia punya hanyalah rasa kemanusiaan saja,maaf dok kayanya soft skill kreativitas inovasi problem solving komunikasi yang di sebutkan juga sudah sudah sangat terdistrupsi oleh ai tersebut satu-satunya hal yang belum terdistupsi oleh ai itu paling cuman pengoprasian ai itu sendiri seandainya ai itu sudah bisa mengoprasikan dirinya sendiri secara independent udah tidak ada celah buat kita sebagai manusia bisa mengimbangi ato pun melampaui ai dan pada akhirnya hal terakhir yang mungkin manusia punya hanyalah rasa kemanusiaan saja,"['maaf', 'dok', 'kayanya', 'soft', 'skill', 'kreativitas', 'inovasi', 'problem', 'solving', 'komunikasi', 'yang', 'di', 'sebutkan', 'juga', 'sudah', 'sudah', 'sangat', 'terdistrupsi', 'oleh', 'ai', 'tersebut', 'satu-satunya', 'hal', 'yang', 'belum', 'terdistupsi', 'oleh', 'ai', 'itu', 'paling', 'cuman', 'pengoprasian', 'ai', 'itu', 'sendiri', 'seandainya', 'ai', 'itu', 'sudah', 'bisa', 'mengoprasikan', 'dirinya', 'sendiri', 'secara', 'independent', 'udah', 'tidak', 'ada', 'celah', 'buat', 'kita', 'sebagai', 'manusia', 'bisa', 'mengimbangi', 'ato', 'pun', 'melampaui', 'ai', 'dan', 'pada', 'akhirnya', 'hal', 'terakhir', 'yang', 'mungkin', 'manusia', 'punya', 'hanyalah', 'rasa', 'kemanusiaan', 'saja']","['maaf', 'dok', 'kayanya', 'soft', 'skill', 'kreativitas', 'inovasi', 'problem', 'solving', 'komunikasi', 'sebutkan', 'terdistrupsi', 'ai', 'satu-satunya', 'terdistupsi', 'ai', 'cuman', 'pengoprasian', 'ai', 'seandainya', 'ai', 'mengoprasikan', 'independent', 'udah', 'celah', 'manusia', 'mengimbangi', 'ato', 'melampaui', 'ai', 'manusia', 'kemanusiaan']","['maaf', 'dok', 'kaya', 'soft', 'skill', 'kreativitas', 'inovasi', 'problem', 'solving', 'komunikasi', 'sebut', 'terdistrupsi', 'ai', 'satu', 'terdistupsi', 'ai', 'cuman', 'pengoprasian', 'ai', 'anda', 'ai', 'mengoprasikan', 'independent', 'udah', 'celah', 'manusia', 'imbang', 'ato', 'lampau', 'ai', 'manusia', 'manusia']",positif
manusia adalah alat kehidupan ...,manusia adalah alat kehidupan,manusia adalah alat kehidupan,manusia adalah alat kehidupan,"['manusia', 'adalah', 'alat', 'kehidupan']","['manusia', 'alat', 'kehidupan']","['manusia', 'alat', 'hidup']",positif
Menarik ulasannya. Tp saya msh melihat dikotomi antara manusia dan non manusia. Jg ada nya extra gap (middle man) antara informasi inet yg tersedia di inet > dielaborasi AI > dibaca + dipahami manusia > dielaborasi / dikontempelasi (lagi) oleh manusia > diambil manfaatnya dlm pekerjaan kita.,Menarik ulasannya Tp saya msh melihat dikotomi antara manusia dan non manusia Jg ada nya extra gap middle man antara informasi inet yg tersedia di inet dielaborasi AI dibaca dipahami manusia dielaborasi dikontempelasi lagi oleh manusia diambil manfaatnya dlm pekerjaan kita,menarik ulasannya tp saya msh melihat dikotomi antara manusia dan non manusia jg ada nya extra gap middle man antara informasi inet yg tersedia di inet dielaborasi ai dibaca dipahami manusia dielaborasi dikontempelasi lagi oleh manusia diambil manfaatnya dlm pekerjaan kita,menarik ulasannya tapi saya masih melihat dikotomi antara manusia dan non manusia juga ada nya extra gap middle man antara informasi inet yang tersedia di inet dielaborasi ai dibaca dipahami manusia dielaborasi dikontempelasi lagi oleh manusia diambil manfaatnya dalam pekerjaan kita,"['menarik', 'ulasannya', 'tapi', 'saya', 'masih', 'melihat', 'dikotomi', 'antara', 'manusia', 'dan', 'non', 'manusia', 'juga', 'ada', 'nya', 'extra', 'gap', 'middle', 'man', 'antara', 'informasi', 'inet', 'yang', 'tersedia', 'di', 'inet', 'dielaborasi', 'ai', 'dibaca', 'dipahami', 'manusia', 'dielaborasi', 'dikontempelasi', 'lagi', 'oleh', 'manusia', 'diambil', 'manfaatnya', 'dalam', 'pekerjaan', 'kita']","['menarik', 'ulasannya', 'dikotomi', 'manusia', 'non', 'manusia', 'nya', 'extra', 'gap', 'middle', 'man', 'informasi', 'inet', 'tersedia', 'inet', 'dielaborasi', 'ai', 'dibaca', 'dipahami', 'manusia', 'dielaborasi', 'dikontempelasi', 'manusia', 'diambil', 'manfaatnya', 'pekerjaan']","['tarik', 'ulas', 'dikotomi', 'manusia', 'non', 'manusia', 'nya', 'extra', 'gap', 'middle', 'man', 'informasi', 'inet', 'sedia', 'inet', 'elaborasi', 'ai', 'baca', 'paham', 'manusia', 'elaborasi', 'dikontempelasi', 'manusia', 'ambil', 'manfaat', 'kerja']",positif
Terima kasih untuk insight nya mas.,Terima kasih untuk insight nya mas,terima kasih untuk insight nya mas,terima kasih untuk insight nya mas,"['terima', 'kasih', 'untuk', 'insight', 'nya', 'mas']","['terima', 'kasih', 'insight', 'nya', 'mas']","['terima', 'kasih', 'insight', 'nya', 'mas']",positif
Chatgpt semoga sangat membantu,Chatgpt semoga sangat membantu,chatgpt semoga sangat membantu,chatgpt semoga sangat membantu,"['chatgpt', 'semoga', 'sangat', 'membantu']","['chatgpt', 'semoga', 'membantu']","['chatgpt', 'moga', 'bantu']",positif
️ Suka Banget ️,Suka Banget,suka banget,suka banget,"['suka', 'banget']","['suka', 'banget']","['suka', 'banget']",positif
"Jangan malah demo atas datangnya ai ,tapi manfaat kan untuk lebih produktif  , dan manfaatkan ai sebagai asisten",Jangan malah demo atas datangnya ai tapi manfaat kan untuk lebih produktif dan manfaatkan ai sebagai asisten,jangan malah demo atas datangnya ai tapi manfaat kan untuk lebih produktif dan manfaatkan ai sebagai asisten,jangan malah demo atas datangnya ai tapi manfaat kan untuk lebih produktif dan manfaatkan ai sebagai asisten,"['jangan', 'malah', 'demo', 'atas', 'datangnya', 'ai', 'tapi', 'manfaat', 'kan', 'untuk', 'lebih', 'produktif', 'dan', 'manfaatkan', 'ai', 'sebagai', 'asisten']","['demo', 'datangnya', 'ai', 'manfaat', 'produktif', 'manfaatkan', 'ai', 'asisten']","['demo', 'datang', 'ai', 'manfaat', 'produktif', 'manfaat', 'ai', 'asisten']",positif
Suatu saat nanti obat/vaccine/anti virus akan dihasilkan oleh ChatGPT tidak perlu riset yg menghabiskan uang yg dilakukan ilmuwan/manusia,Suatu saat nanti obat vaccine anti virus akan dihasilkan oleh ChatGPT tidak perlu riset yg menghabiskan uang yg dilakukan ilmuwan manusia,suatu saat nanti obat vaccine anti virus akan dihasilkan oleh chatgpt tidak perlu riset yg menghabiskan uang yg dilakukan ilmuwan manusia,suatu saat nanti obat vaccine anti virus akan dihasilkan oleh chatgpt tidak perlu riset yang menghabiskan uang yang dilakukan ilmuwan manusia,"['suatu', 'saat', 'nanti', 'obat', 'vaccine', 'anti', 'virus', 'akan', 'dihasilkan', 'oleh', 'chatgpt', 'tidak', 'perlu', 'riset', 'yang', 'menghabiskan', 'uang', 'yang', 'dilakukan', 'ilmuwan', 'manusia']","['obat', 'vaccine', 'anti', 'virus', 'dihasilkan', 'chatgpt', 'riset', 'menghabiskan', 'uang', 'ilmuwan', 'manusia']","['obat', 'vaccine', 'anti', 'virus', 'hasil', 'chatgpt', 'riset', 'habis', 'uang', 'ilmuwan', 'manusia']",positif
"hehehe setelh melihat riview ini, saya menyimpulkan distrupsi yang dikhawatirkan tidak seheboh itu, mengingat AI memrlukan sumber energi yang hanya manusialah bisa merusaknya. so sebagai manusia akan terus berevolusi secara alami, sedangkan AI memerlukan manusia untuk berevolusi kedepannya",hehehe setelh melihat riview ini saya menyimpulkan distrupsi yang dikhawatirkan tidak seheboh itu mengingat AI memrlukan sumber energi yang hanya manusialah bisa merusaknya so sebagai manusia akan terus berevolusi secara alami sedangkan AI memerlukan manusia untuk berevolusi kedepannya,hehehe setelh melihat riview ini saya menyimpulkan distrupsi yang dikhawatirkan tidak seheboh itu mengingat ai memrlukan sumber energi yang hanya manusialah bisa merusaknya so sebagai manusia akan terus berevolusi secara alami sedangkan ai memerlukan manusia untuk berevolusi kedepannya,hehehe setelh melihat riview ini saya menyimpulkan distrupsi yang dikhawatirkan tidak seheboh itu mengingat ai memrlukan sumber energi yang hanya manusialah bisa merusaknya so sebagai manusia akan terus berevolusi secara alami sedangkan ai memerlukan manusia untuk berevolusi kedepannya,"['hehehe', 'setelh', 'melihat', 'riview', 'ini', 'saya', 'menyimpulkan', 'distrupsi', 'yang', 'dikhawatirkan', 'tidak', 'seheboh', 'itu', 'mengingat', 'ai', 'memrlukan', 'sumber', 'energi', 'yang', 'hanya', 'manusialah', 'bisa', 'merusaknya', 'so', 'sebagai', 'manusia', 'akan', 'terus', 'berevolusi', 'secara', 'alami', 'sedangkan', 'ai', 'memerlukan', 'manusia', 'untuk', 'berevolusi', 'kedepannya']","['hehehe', 'setelh', 'riview', 'menyimpulkan', 'distrupsi', 'dikhawatirkan', 'seheboh', 'ai', 'memrlukan', 'sumber', 'energi', 'manusialah', 'merusaknya', 'so', 'manusia', 'berevolusi', 'alami', 'ai', 'manusia', 'berevolusi', 'kedepannya']","['hehehe', 'setelh', 'riview', 'simpul', 'distrupsi', 'khawatir', 'heboh', 'ai', 'memrlukan', 'sumber', 'energi', 'manusia', 'rusak', 'so', 'manusia', 'evolusi', 'alami', 'ai', 'manusia', 'evolusi', 'depan']",positif
Thanks untuk ulasannya mas.,Thanks untuk ulasannya mas,thanks untuk ulasannya mas,thanks untuk ulasannya mas,"['thanks', 'untuk', 'ulasannya', 'mas']","['thanks', 'ulasannya', 'mas']","['thanks', 'ulas', 'mas']",positif
"Apakah sudah ada kecerdasan buatan atau AI yg dapat melakukan karya seni misalnya mengarang lagu, menulis karya sastra atau seni rupa?",Apakah sudah ada kecerdasan buatan atau AI yg dapat melakukan karya seni misalnya mengarang lagu menulis karya sastra atau seni rupa,apakah sudah ada kecerdasan buatan atau ai yg dapat melakukan karya seni misalnya mengarang lagu menulis karya sastra atau seni rupa,apakah sudah ada kecerdasan buatan atau ai yang dapat melakukan karya seni misalnya mengarang lagu menulis karya sastra atau seni rupa,"['apakah', 'sudah', 'ada', 'kecerdasan', 'buatan', 'atau', 'ai', 'yang', 'dapat', 'melakukan', 'karya', 'seni', 'misalnya', 'mengarang', 'lagu', 'menulis', 'karya', 'sastra', 'atau', 'seni', 'rupa']","['kecerdasan', 'buatan', 'ai', 'karya', 'seni', 'mengarang', 'lagu', 'menulis', 'karya', 'sastra', 'seni', 'rupa']","['cerdas', 'buat', 'ai', 'karya', 'seni', 'arang', 'lagu', 'tulis', 'karya', 'sastra', 'seni', 'rupa']",positif
 @dedysyaputra4472  Thank you,Thank you,thank you,thank you,"['thank', 'you']","['thank', 'you']","['thank', 'you']",positif
"Seriously curious:
Kalau semua pekerjaan kedepannya jadi automasi sama AI, terus manusia kerjanya ngapain ya?",Seriously curious Kalau semua pekerjaan kedepannya jadi automasi sama AI terus manusia kerjanya ngapain ya,seriously curious kalau semua pekerjaan kedepannya jadi automasi sama ai terus manusia kerjanya ngapain ya,seriously curious kalau semua pekerjaan kedepannya jadi automasi sama ai terus manusia kerjanya sedang apa iya,"['seriously', 'curious', 'kalau', 'semua', 'pekerjaan', 'kedepannya', 'jadi', 'automasi', 'sama', 'ai', 'terus', 'manusia', 'kerjanya', 'sedang', 'apa', 'iya']","['seriously', 'curious', 'pekerjaan', 'kedepannya', 'automasi', 'ai', 'manusia', 'kerjanya', 'iya']","['seriously', 'curious', 'kerja', 'depan', 'automasi', 'ai', 'manusia', 'kerja', 'iya']",positif
"Semua sektor bisa kali, lu belum liat robot Boston dynamics bisa membantu sektor pabrik, pekerjaan bangunan, kedokteran, militer, dll.",Semua sektor bisa kali lu belum liat robot Boston dynamics bisa membantu sektor pabrik pekerjaan bangunan kedokteran militer dll,semua sektor bisa kali lu belum liat robot boston dynamics bisa membantu sektor pabrik pekerjaan bangunan kedokteran militer dll,semua sektor bisa kali kamu belum liat robot boston dynamics bisa membantu sektor pabrik pekerjaan bangunan kedokteran militer dan lain-lain,"['semua', 'sektor', 'bisa', 'kali', 'kamu', 'belum', 'liat', 'robot', 'boston', 'dynamics', 'bisa', 'membantu', 'sektor', 'pabrik', 'pekerjaan', 'bangunan', 'kedokteran', 'militer', 'dan', 'lain-lain']","['sektor', 'kali', 'liat', 'robot', 'boston', 'dynamics', 'membantu', 'sektor', 'pabrik', 'pekerjaan', 'bangunan', 'kedokteran', 'militer', 'lain-lain']","['sektor', 'kali', 'liat', 'robot', 'boston', 'dynamics', 'bantu', 'sektor', 'pabrik', 'kerja', 'bangun', 'dokter', 'militer', 'lain']",positif
Penelitian akan lebih mudah dengan ChatGPT.,Penelitian akan lebih mudah dengan ChatGPT,penelitian akan lebih mudah dengan chatgpt,penelitian akan lebih mudah dengan chatgpt,"['penelitian', 'akan', 'lebih', 'mudah', 'dengan', 'chatgpt']","['penelitian', 'mudah', 'chatgpt']","['teliti', 'mudah', 'chatgpt']",positif
Thanks ya moga bermanfaat mas.,Thanks ya moga bermanfaat mas,thanks ya moga bermanfaat mas,thanks iya moga bermanfaat mas,"['thanks', 'iya', 'moga', 'bermanfaat', 'mas']","['thanks', 'iya', 'moga', 'bermanfaat', 'mas']","['thanks', 'iya', 'moga', 'manfaat', 'mas']",positif
Terima kasih pak infonya..,Terima kasih pak infonya,terima kasih pak infonya,terima kasih pak infonya,"['terima', 'kasih', 'pak', 'infonya']","['terima', 'kasih', 'infonya']","['terima', 'kasih', 'info']",positif
TEKNOLOGI KEREN,TEKNOLOGI KEREN,teknologi keren,teknologi keren,"['teknologi', 'keren']","['teknologi', 'keren']","['teknologi', 'keren']",positif
"kemarin team sosmed saya , saya minta pakai ai script untuk membuat konten, dan sangat2 bermanfaat, menghemat waktu untuk mebuat suatu cerita. ancaman buat copywriter sih....",kemarin team sosmed saya saya minta pakai ai script untuk membuat konten dan sangat bermanfaat menghemat waktu untuk mebuat suatu cerita ancaman buat copywriter sih,kemarin team sosmed saya saya minta pakai ai script untuk membuat konten dan sangat bermanfaat menghemat waktu untuk mebuat suatu cerita ancaman buat copywriter sih,kemarin team sosmed saya saya minta pakai ai script untuk membuat konten dan sangat bermanfaat menghemat waktu untuk mebuat suatu cerita ancaman buat copywriter sih,"['kemarin', 'team', 'sosmed', 'saya', 'saya', 'minta', 'pakai', 'ai', 'script', 'untuk', 'membuat', 'konten', 'dan', 'sangat', 'bermanfaat', 'menghemat', 'waktu', 'untuk', 'mebuat', 'suatu', 'cerita', 'ancaman', 'buat', 'copywriter', 'sih']","['kemarin', 'team', 'sosmed', 'pakai', 'ai', 'script', 'konten', 'bermanfaat', 'menghemat', 'mebuat', 'cerita', 'ancaman', 'copywriter', 'sih']","['kemarin', 'team', 'sosmed', 'pakai', 'ai', 'script', 'konten', 'manfaat', 'hemat', 'mebuat', 'cerita', 'ancam', 'copywriter', 'sih']",positif
Chat gpt ibarat otak buatan yg belum memiliki kaki dan tangan,Chat gpt ibarat otak buatan yg belum memiliki kaki dan tangan,chat gpt ibarat otak buatan yg belum memiliki kaki dan tangan,chat gpt ibarat otak buatan yang belum memiliki kaki dan tangan,"['chat', 'gpt', 'ibarat', 'otak', 'buatan', 'yang', 'belum', 'memiliki', 'kaki', 'dan', 'tangan']","['chat', 'gpt', 'otak', 'buatan', 'memiliki', 'kaki', 'tangan']","['chat', 'gpt', 'otak', 'buat', 'milik', 'kaki', 'tangan']",positif
Pekerjaan Service Engineer kaya gua masih diperlukan kayaknya ,Pekerjaan Service Engineer kaya gua masih diperlukan kayaknya,pekerjaan service engineer kaya gua masih diperlukan kayaknya,pekerjaan service engineer kaya saya masih diperlukan kayaknya,"['pekerjaan', 'service', 'engineer', 'kaya', 'saya', 'masih', 'diperlukan', 'kayaknya']","['pekerjaan', 'service', 'engineer', 'kaya', 'kayaknya']","['kerja', 'service', 'engineer', 'kaya', 'kayak']",positif
Pas banget dingin2 ada konten terbaru dari Dr. Indrawan Nugroho,Pas banget dingin ada konten terbaru dari Dr Indrawan Nugroho,pas banget dingin ada konten terbaru dari dr indrawan nugroho,pas banget dingin ada konten terbaru dari dari indrawan nugroho,"['pas', 'banget', 'dingin', 'ada', 'konten', 'terbaru', 'dari', 'dari', 'indrawan', 'nugroho']","['pas', 'banget', 'dingin', 'konten', 'terbaru', 'indrawan', 'nugroho']","['pas', 'banget', 'dingin', 'konten', 'baru', 'indrawan', 'nugroho']",positif
hehehe..Thanks yaa,hehehe Thanks yaa,hehehe thanks yaa,hehehe thanks yaa,"['hehehe', 'thanks', 'yaa']","['hehehe', 'thanks', 'yaa']","['hehehe', 'thanks', 'yaa']",positif
Udah tanya tanya sma chat gpt lumayan bsa ada kwan diskusi untuk tugas akhir saya,Udah tanya tanya sma chat gpt lumayan bsa ada kwan diskusi untuk tugas akhir saya,udah tanya tanya sma chat gpt lumayan bsa ada kwan diskusi untuk tugas akhir saya,udah tanya tanya sma chat gpt lumayan bisa ada kwan diskusi untuk tugas akhir saya,"['udah', 'tanya', 'tanya', 'sma', 'chat', 'gpt', 'lumayan', 'bisa', 'ada', 'kwan', 'diskusi', 'untuk', 'tugas', 'akhir', 'saya']","['udah', 'sma', 'chat', 'gpt', 'lumayan', 'kwan', 'diskusi', 'tugas']","['udah', 'sma', 'chat', 'gpt', 'lumayan', 'kwan', 'diskusi', 'tugas']",positif
Jasa pembuatan landing page dan website jadi turun drastis. Bahkan WP Store milik Niagahoster sudah di stop sejak 1 February 2023,Jasa pembuatan landing page dan website jadi turun drastis Bahkan WP Store milik Niagahoster sudah di stop sejak February,jasa pembuatan landing page dan website jadi turun drastis bahkan wp store milik niagahoster sudah di stop sejak february,jasa pembuatan landing page dan website jadi turun drastis bahkan wp store milik niagahoster sudah di stop sejak february,"['jasa', 'pembuatan', 'landing', 'page', 'dan', 'website', 'jadi', 'turun', 'drastis', 'bahkan', 'wp', 'store', 'milik', 'niagahoster', 'sudah', 'di', 'stop', 'sejak', 'february']","['jasa', 'pembuatan', 'landing', 'page', 'website', 'turun', 'drastis', 'wp', 'store', 'milik', 'niagahoster', 'stop', 'february']","['jasa', 'buat', 'landing', 'page', 'website', 'turun', 'drastis', 'wp', 'store', 'milik', 'niagahoster', 'stop', 'february']",positif
ai pada prinsipnya hanya merekomendasikan. tetap keputusan dibuat oleh user. resultnya bagaimana kita menanggapinya saja kita diam dan hanya memanfaatkan AI atau berkembang bersama AI,ai pada prinsipnya hanya merekomendasikan tetap keputusan dibuat oleh user resultnya bagaimana kita menanggapinya saja kita diam dan hanya memanfaatkan AI atau berkembang bersama AI,ai pada prinsipnya hanya merekomendasikan tetap keputusan dibuat oleh user resultnya bagaimana kita menanggapinya saja kita diam dan hanya memanfaatkan ai atau berkembang bersama ai,ai pada prinsipnya hanya merekomendasikan tetap keputusan dibuat oleh user resultnya bagaimana kita menanggapinya saja kita diam dan hanya memanfaatkan ai atau berkembang bersama ai,"['ai', 'pada', 'prinsipnya', 'hanya', 'merekomendasikan', 'tetap', 'keputusan', 'dibuat', 'oleh', 'user', 'resultnya', 'bagaimana', 'kita', 'menanggapinya', 'saja', 'kita', 'diam', 'dan', 'hanya', 'memanfaatkan', 'ai', 'atau', 'berkembang', 'bersama', 'ai']","['ai', 'prinsipnya', 'merekomendasikan', 'keputusan', 'user', 'resultnya', 'menanggapinya', 'diam', 'memanfaatkan', 'ai', 'berkembang', 'ai']","['ai', 'prinsip', 'rekomendasi', 'putus', 'user', 'resultnya', 'tanggap', 'diam', 'manfaat', 'ai', 'kembang', 'ai']",positif
Guru dan dosen bisa tereduksi juga....,Guru dan dosen bisa tereduksi juga,guru dan dosen bisa tereduksi juga,guru dan dosen bisa tereduksi juga,"['guru', 'dan', 'dosen', 'bisa', 'tereduksi', 'juga']","['guru', 'dosen', 'tereduksi']","['guru', 'dosen', 'reduksi']",positif
Ya kagak lah. Malah Ai ini bisa jadi alat pembodohan.,Ya kagak lah Malah Ai ini bisa jadi alat pembodohan,ya kagak lah malah ai ini bisa jadi alat pembodohan,iya kagak lah malah ai ini bisa jadi alat pembodohan,"['iya', 'kagak', 'lah', 'malah', 'ai', 'ini', 'bisa', 'jadi', 'alat', 'pembodohan']","['iya', 'kagak', 'ai', 'alat', 'pembodohan']","['iya', 'kagak', 'ai', 'alat', 'bodoh']",positif
"Pak doktor kita yang sudah 2000an tahun tech kita sudah bisa menggantikan intelect kita, kebayang aja ya pendahulu kita yg sudah melewati 10.000 tahun ya pak?",Pak doktor kita yang sudah an tahun tech kita sudah bisa menggantikan intelect kita kebayang aja ya pendahulu kita yg sudah melewati tahun ya pak,pak doktor kita yang sudah an tahun tech kita sudah bisa menggantikan intelect kita kebayang aja ya pendahulu kita yg sudah melewati tahun ya pak,pak doktor kita yang sudah an tahun tech kita sudah bisa menggantikan intelect kita kebayang aja iya pendahulu kita yang sudah melewati tahun iya pak,"['pak', 'doktor', 'kita', 'yang', 'sudah', 'an', 'tahun', 'tech', 'kita', 'sudah', 'bisa', 'menggantikan', 'intelect', 'kita', 'kebayang', 'aja', 'iya', 'pendahulu', 'kita', 'yang', 'sudah', 'melewati', 'tahun', 'iya', 'pak']","['doktor', 'an', 'tech', 'menggantikan', 'intelect', 'kebayang', 'aja', 'iya', 'pendahulu', 'melewati', 'iya']","['doktor', 'an', 'tech', 'ganti', 'intelect', 'bayang', 'aja', 'iya', 'dahulu', 'lewat', 'iya']",positif
"Kalau semua bisa IT..
Para pekerja IT baiknya pivot ke mana ya Pak?",Kalau semua bisa IT Para pekerja IT baiknya pivot ke mana ya Pak,kalau semua bisa it para pekerja it baiknya pivot ke mana ya pak,kalau semua bisa it para pekerja it baiknya pivot ke mana iya pak,"['kalau', 'semua', 'bisa', 'it', 'para', 'pekerja', 'it', 'baiknya', 'pivot', 'ke', 'mana', 'iya', 'pak']","['it', 'pekerja', 'it', 'baiknya', 'pivot', 'iya']","['it', 'kerja', 'it', 'baik', 'pivot', 'iya']",positif
jadi teringat game namanya detroit: become human. detektif udah diganti sama robot AI,jadi teringat game namanya detroit become human detektif udah diganti sama robot AI,jadi teringat game namanya detroit become human detektif udah diganti sama robot ai,jadi teringat game namanya detroit become human detektif udah diganti sama robot ai,"['jadi', 'teringat', 'game', 'namanya', 'detroit', 'become', 'human', 'detektif', 'udah', 'diganti', 'sama', 'robot', 'ai']","['game', 'namanya', 'detroit', 'become', 'human', 'detektif', 'udah', 'diganti', 'robot', 'ai']","['game', 'nama', 'detroit', 'become', 'human', 'detektif', 'udah', 'ganti', 'robot', 'ai']",positif
